consumer_id,region_id,node_id,start_date,end_date,consumer_id,transaction_date,transaction_type,transaction_amount,region_code,region_name,churn
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,purchase,431.0,2,Europe,active
202,2,2,2020-04-14,2021-12-31,202,2020-04-14,deposit,680.0,2,Europe,churned
202,2,5,2020-03-25,2020-04-13,202,2020-03-25,deposit,680.0,2,Europe,active
202,2,5,2020-02-29,2020-03-24,202,2020-02-29,deposit,680.0,2,Europe,active
202,2,4,2020-02-20,2020-02-28,202,2020-02-20,deposit,680.0,2,Europe,active
202,2,3,2020-01-24,2020-02-19,202,2020-01-24,deposit,680.0,2,Europe,active
202,2,2,2020-01-18,2020-01-23,202,2020-01-18,deposit,680.0,2,Europe,active
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,deposit,680.0,2,Europe,active
202,2,2,2020-04-14,2021-12-31,202,2020-04-14,withdrawal,390.0,2,Europe,churned
202,2,5,2020-03-25,2020-04-13,202,2020-03-25,withdrawal,390.0,2,Europe,active
202,2,5,2020-02-29,2020-03-24,202,2020-02-29,withdrawal,390.0,2,Europe,active
202,2,4,2020-02-20,2020-02-28,202,2020-02-20,withdrawal,390.0,2,Europe,active
202,2,3,2020-01-24,2020-02-19,202,2020-01-24,withdrawal,390.0,2,Europe,active
202,2,2,2020-01-18,2020-01-23,202,2020-01-18,withdrawal,390.0,2,Europe,active
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,withdrawal,390.0,2,Europe,active
202,2,2,2020-04-14,2021-12-31,202,2020-04-14,withdrawal,157.0,2,Europe,churned
202,2,5,2020-03-25,2020-04-13,202,2020-03-25,withdrawal,157.0,2,Europe,active
202,2,5,2020-02-29,2020-03-24,202,2020-02-29,withdrawal,157.0,2,Europe,active
202,2,4,2020-02-20,2020-02-28,202,2020-02-20,withdrawal,157.0,2,Europe,active
202,2,3,2020-01-24,2020-02-19,202,2020-01-24,withdrawal,157.0,2,Europe,active
202,2,2,2020-01-18,2020-01-23,202,2020-01-18,withdrawal,157.0,2,Europe,active
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,withdrawal,157.0,2,Europe,active
202,2,2,2020-04-14,2021-12-31,202,2020-04-14,withdrawal,135.0,2,Europe,churned
202,2,5,2020-03-25,2020-04-13,202,2020-03-25,withdrawal,135.0,2,Europe,active
202,2,5,2020-02-29,2020-03-24,202,2020-02-29,withdrawal,135.0,2,Europe,active
202,2,4,2020-02-20,2020-02-28,202,2020-02-20,withdrawal,135.0,2,Europe,active
202,2,3,2020-01-24,2020-02-19,202,2020-01-24,withdrawal,135.0,2,Europe,active
202,2,2,2020-01-18,2020-01-23,202,2020-01-18,withdrawal,135.0,2,Europe,active
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,withdrawal,135.0,2,Europe,active
202,2,2,2020-04-14,2021-12-31,202,2020-04-14,withdrawal,763.0,2,Europe,churned
202,2,5,2020-03-25,2020-04-13,202,2020-03-25,withdrawal,763.0,2,Europe,active
202,2,5,2020-02-29,2020-03-24,202,2020-02-29,withdrawal,763.0,2,Europe,active
202,2,4,2020-02-20,2020-02-28,202,2020-02-20,withdrawal,763.0,2,Europe,active
202,2,3,2020-01-24,2020-02-19,202,2020-01-24,withdrawal,763.0,2,Europe,active
202,2,2,2020-01-18,2020-01-23,202,2020-01-18,withdrawal,763.0,2,Europe,active
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,withdrawal,763.0,2,Europe,active
202,2,2,2020-04-14,2021-12-31,202,2020-04-14,purchase,934.0,2,Europe,churned
202,2,5,2020-03-25,2020-04-13,202,2020-03-25,purchase,934.0,2,Europe,active
202,2,5,2020-02-29,2020-03-24,202,2020-02-29,purchase,934.0,2,Europe,active
202,2,4,2020-02-20,2020-02-28,202,2020-02-20,purchase,934.0,2,Europe,active
202,2,3,2020-01-24,2020-02-19,202,2020-01-24,purchase,934.0,2,Europe,active
202,2,2,2020-01-18,2020-01-23,202,2020-01-18,purchase,934.0,2,Europe,active
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,purchase,934.0,2,Europe,active
202,2,2,2020-04-14,2021-12-31,202,2020-04-14,purchase,213.0,2,Europe,churned
202,2,5,2020-03-25,2020-04-13,202,2020-03-25,purchase,213.0,2,Europe,active
202,2,5,2020-02-29,2020-03-24,202,2020-02-29,purchase,213.0,2,Europe,active
202,2,4,2020-02-20,2020-02-28,202,2020-02-20,purchase,213.0,2,Europe,active
202,2,3,2020-01-24,2020-02-19,202,2020-01-24,purchase,213.0,2,Europe,active
202,2,2,2020-01-18,2020-01-23,202,2020-01-18,purchase,213.0,2,Europe,active
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,purchase,213.0,2,Europe,active
202,2,2,2020-04-14,2021-12-31,202,2020-04-14,purchase,527.0,2,Europe,churned
202,2,5,2020-03-25,2020-04-13,202,2020-03-25,purchase,527.0,2,Europe,active
202,2,5,2020-02-29,2020-03-24,202,2020-02-29,purchase,527.0,2,Europe,active
202,2,4,2020-02-20,2020-02-28,202,2020-02-20,purchase,527.0,2,Europe,active
202,2,3,2020-01-24,2020-02-19,202,2020-01-24,purchase,527.0,2,Europe,active
202,2,2,2020-01-18,2020-01-23,202,2020-01-18,purchase,527.0,2,Europe,active
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,purchase,527.0,2,Europe,active
202,2,2,2020-04-14,2021-12-31,202,2020-04-14,deposit,268.0,2,Europe,churned
202,2,5,2020-03-25,2020-04-13,202,2020-03-25,deposit,268.0,2,Europe,active
202,2,5,2020-02-29,2020-03-24,202,2020-02-29,deposit,268.0,2,Europe,active
202,2,4,2020-02-20,2020-02-28,202,2020-02-20,deposit,268.0,2,Europe,active
202,2,3,2020-01-24,2020-02-19,202,2020-01-24,deposit,268.0,2,Europe,active
202,2,2,2020-01-18,2020-01-23,202,2020-01-18,deposit,268.0,2,Europe,active
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,deposit,268.0,2,Europe,active
202,2,2,2020-04-14,2021-12-31,202,2020-04-14,deposit,667.0,2,Europe,churned
202,2,5,2020-03-25,2020-04-13,202,2020-03-25,deposit,667.0,2,Europe,active
202,2,5,2020-02-29,2020-03-24,202,2020-02-29,deposit,667.0,2,Europe,active
202,2,4,2020-02-20,2020-02-28,202,2020-02-20,deposit,667.0,2,Europe,active
202,2,3,2020-01-24,2020-02-19,202,2020-01-24,deposit,667.0,2,Europe,active
202,2,2,2020-01-18,2020-01-23,202,2020-01-18,deposit,667.0,2,Europe,active
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,deposit,667.0,2,Europe,active
202,2,2,2020-04-14,2021-12-31,202,2020-04-14,deposit,266.0,2,Europe,churned
202,2,5,2020-03-25,2020-04-13,202,2020-03-25,deposit,266.0,2,Europe,active
202,2,5,2020-02-29,2020-03-24,202,2020-02-29,deposit,266.0,2,Europe,active
202,2,4,2020-02-20,2020-02-28,202,2020-02-20,deposit,266.0,2,Europe,active
202,2,3,2020-01-24,2020-02-19,202,2020-01-24,deposit,266.0,2,Europe,active
202,2,2,2020-01-18,2020-01-23,202,2020-01-18,deposit,266.0,2,Europe,active
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,deposit,266.0,2,Europe,active
202,2,2,2020-04-14,2021-12-31,202,2020-04-14,purchase,977.0,2,Europe,churned
202,2,5,2020-03-25,2020-04-13,202,2020-03-25,purchase,977.0,2,Europe,active
202,2,5,2020-02-29,2020-03-24,202,2020-02-29,purchase,977.0,2,Europe,active
202,2,4,2020-02-20,2020-02-28,202,2020-02-20,purchase,977.0,2,Europe,active
202,2,3,2020-01-24,2020-02-19,202,2020-01-24,purchase,977.0,2,Europe,active
202,2,2,2020-01-18,2020-01-23,202,2020-01-18,purchase,977.0,2,Europe,active
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,purchase,977.0,2,Europe,active
202,2,2,2020-04-14,2021-12-31,202,2020-04-14,deposit,24.0,2,Europe,churned
202,2,5,2020-03-25,2020-04-13,202,2020-03-25,deposit,24.0,2,Europe,active
202,2,5,2020-02-29,2020-03-24,202,2020-02-29,deposit,24.0,2,Europe,active
202,2,4,2020-02-20,2020-02-28,202,2020-02-20,deposit,24.0,2,Europe,active
202,2,3,2020-01-24,2020-02-19,202,2020-01-24,deposit,24.0,2,Europe,active
202,2,2,2020-01-18,2020-01-23,202,2020-01-18,deposit,24.0,2,Europe,active
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,deposit,24.0,2,Europe,active
202,2,2,2020-04-14,2021-12-31,202,2020-04-14,deposit,52.0,2,Europe,churned
202,2,5,2020-03-25,2020-04-13,202,2020-03-25,deposit,52.0,2,Europe,active
202,2,5,2020-02-29,2020-03-24,202,2020-02-29,deposit,52.0,2,Europe,active
202,2,4,2020-02-20,2020-02-28,202,2020-02-20,deposit,52.0,2,Europe,active
202,2,3,2020-01-24,2020-02-19,202,2020-01-24,deposit,52.0,2,Europe,active
202,2,2,2020-01-18,2020-01-23,202,2020-01-18,deposit,52.0,2,Europe,active
202,2,2,2020-01-06,2020-01-17,202,2020-01-06,deposit,52.0,2,Europe,active
250,3,3,2020-03-22,2021-12-31,250,2020-03-22,withdrawal,195.0,3,Australia,churned
250,3,2,2020-03-21,2020-03-21,250,2020-03-21,withdrawal,195.0,3,Australia,active
250,3,1,2020-03-11,2020-03-20,250,2020-03-11,withdrawal,195.0,3,Australia,active
250,3,4,2020-02-29,2020-03-10,250,2020-02-29,withdrawal,195.0,3,Australia,active
250,3,3,2020-02-20,2020-02-28,250,2020-02-20,withdrawal,195.0,3,Australia,active
250,3,2,2020-02-01,2020-02-19,250,2020-02-01,withdrawal,195.0,3,Australia,active
250,3,4,2020-01-25,2020-01-31,250,2020-01-25,withdrawal,195.0,3,Australia,active
250,3,3,2020-03-22,2021-12-31,250,2020-03-22,purchase,389.0,3,Australia,churned
250,3,2,2020-03-21,2020-03-21,250,2020-03-21,purchase,389.0,3,Australia,active
250,3,1,2020-03-11,2020-03-20,250,2020-03-11,purchase,389.0,3,Australia,active
250,3,4,2020-02-29,2020-03-10,250,2020-02-29,purchase,389.0,3,Australia,active
250,3,3,2020-02-20,2020-02-28,250,2020-02-20,purchase,389.0,3,Australia,active
250,3,2,2020-02-01,2020-02-19,250,2020-02-01,purchase,389.0,3,Australia,active
250,3,4,2020-01-25,2020-01-31,250,2020-01-25,purchase,389.0,3,Australia,active
250,3,3,2020-03-22,2021-12-31,250,2020-03-22,withdrawal,47.0,3,Australia,churned
250,3,2,2020-03-21,2020-03-21,250,2020-03-21,withdrawal,47.0,3,Australia,active
250,3,1,2020-03-11,2020-03-20,250,2020-03-11,withdrawal,47.0,3,Australia,active
250,3,4,2020-02-29,2020-03-10,250,2020-02-29,withdrawal,47.0,3,Australia,active
250,3,3,2020-02-20,2020-02-28,250,2020-02-20,withdrawal,47.0,3,Australia,active
250,3,2,2020-02-01,2020-02-19,250,2020-02-01,withdrawal,47.0,3,Australia,active
250,3,4,2020-01-25,2020-01-31,250,2020-01-25,withdrawal,47.0,3,Australia,active
250,3,3,2020-03-22,2021-12-31,250,2020-03-22,withdrawal,903.0,3,Australia,churned
250,3,2,2020-03-21,2020-03-21,250,2020-03-21,withdrawal,903.0,3,Australia,active
250,3,1,2020-03-11,2020-03-20,250,2020-03-11,withdrawal,903.0,3,Australia,active
250,3,4,2020-02-29,2020-03-10,250,2020-02-29,withdrawal,903.0,3,Australia,active
250,3,3,2020-02-20,2020-02-28,250,2020-02-20,withdrawal,903.0,3,Australia,active
250,3,2,2020-02-01,2020-02-19,250,2020-02-01,withdrawal,903.0,3,Australia,active
250,3,4,2020-01-25,2020-01-31,250,2020-01-25,withdrawal,903.0,3,Australia,active
250,3,3,2020-03-22,2021-12-31,250,2020-03-22,deposit,493.0,3,Australia,churned
250,3,2,2020-03-21,2020-03-21,250,2020-03-21,deposit,493.0,3,Australia,active
250,3,1,2020-03-11,2020-03-20,250,2020-03-11,deposit,493.0,3,Australia,active
250,3,4,2020-02-29,2020-03-10,250,2020-02-29,deposit,493.0,3,Australia,active
250,3,3,2020-02-20,2020-02-28,250,2020-02-20,deposit,493.0,3,Australia,active
250,3,2,2020-02-01,2020-02-19,250,2020-02-01,deposit,493.0,3,Australia,active
250,3,4,2020-01-25,2020-01-31,250,2020-01-25,deposit,493.0,3,Australia,active
250,3,3,2020-03-22,2021-12-31,250,2020-03-22,purchase,610.0,3,Australia,churned
250,3,2,2020-03-21,2020-03-21,250,2020-03-21,purchase,610.0,3,Australia,active
250,3,1,2020-03-11,2020-03-20,250,2020-03-11,purchase,610.0,3,Australia,active
250,3,4,2020-02-29,2020-03-10,250,2020-02-29,purchase,610.0,3,Australia,active
250,3,3,2020-02-20,2020-02-28,250,2020-02-20,purchase,610.0,3,Australia,active
250,3,2,2020-02-01,2020-02-19,250,2020-02-01,purchase,610.0,3,Australia,active
250,3,4,2020-01-25,2020-01-31,250,2020-01-25,purchase,610.0,3,Australia,active
250,3,3,2020-03-22,2021-12-31,250,2020-03-22,withdrawal,476.0,3,Australia,churned
250,3,2,2020-03-21,2020-03-21,250,2020-03-21,withdrawal,476.0,3,Australia,active
250,3,1,2020-03-11,2020-03-20,250,2020-03-11,withdrawal,476.0,3,Australia,active
250,3,4,2020-02-29,2020-03-10,250,2020-02-29,withdrawal,476.0,3,Australia,active
250,3,3,2020-02-20,2020-02-28,250,2020-02-20,withdrawal,476.0,3,Australia,active
250,3,2,2020-02-01,2020-02-19,250,2020-02-01,withdrawal,476.0,3,Australia,active
250,3,4,2020-01-25,2020-01-31,250,2020-01-25,withdrawal,476.0,3,Australia,active
250,3,3,2020-03-22,2021-12-31,250,2020-03-22,withdrawal,634.0,3,Australia,churned
250,3,2,2020-03-21,2020-03-21,250,2020-03-21,withdrawal,634.0,3,Australia,active
250,3,1,2020-03-11,2020-03-20,250,2020-03-11,withdrawal,634.0,3,Australia,active
250,3,4,2020-02-29,2020-03-10,250,2020-02-29,withdrawal,634.0,3,Australia,active
250,3,3,2020-02-20,2020-02-28,250,2020-02-20,withdrawal,634.0,3,Australia,active
250,3,2,2020-02-01,2020-02-19,250,2020-02-01,withdrawal,634.0,3,Australia,active
250,3,4,2020-01-25,2020-01-31,250,2020-01-25,withdrawal,634.0,3,Australia,active
250,3,3,2020-03-22,2021-12-31,250,2020-03-22,purchase,643.0,3,Australia,churned
250,3,2,2020-03-21,2020-03-21,250,2020-03-21,purchase,643.0,3,Australia,active
250,3,1,2020-03-11,2020-03-20,250,2020-03-11,purchase,643.0,3,Australia,active
250,3,4,2020-02-29,2020-03-10,250,2020-02-29,purchase,643.0,3,Australia,active
250,3,3,2020-02-20,2020-02-28,250,2020-02-20,purchase,643.0,3,Australia,active
250,3,2,2020-02-01,2020-02-19,250,2020-02-01,purchase,643.0,3,Australia,active
250,3,4,2020-01-25,2020-01-31,250,2020-01-25,purchase,643.0,3,Australia,active
250,3,3,2020-03-22,2021-12-31,250,2020-03-22,deposit,850.0,3,Australia,churned
250,3,2,2020-03-21,2020-03-21,250,2020-03-21,deposit,850.0,3,Australia,active
250,3,1,2020-03-11,2020-03-20,250,2020-03-11,deposit,850.0,3,Australia,active
250,3,4,2020-02-29,2020-03-10,250,2020-02-29,deposit,850.0,3,Australia,active
250,3,3,2020-02-20,2020-02-28,250,2020-02-20,deposit,850.0,3,Australia,active
250,3,2,2020-02-01,2020-02-19,250,2020-02-01,deposit,850.0,3,Australia,active
250,3,4,2020-01-25,2020-01-31,250,2020-01-25,deposit,850.0,3,Australia,active
250,3,3,2020-03-22,2021-12-31,250,2020-03-22,deposit,895.0,3,Australia,churned
250,3,2,2020-03-21,2020-03-21,250,2020-03-21,deposit,895.0,3,Australia,active
250,3,1,2020-03-11,2020-03-20,250,2020-03-11,deposit,895.0,3,Australia,active
250,3,4,2020-02-29,2020-03-10,250,2020-02-29,deposit,895.0,3,Australia,active
250,3,3,2020-02-20,2020-02-28,250,2020-02-20,deposit,895.0,3,Australia,active
250,3,2,2020-02-01,2020-02-19,250,2020-02-01,deposit,895.0,3,Australia,active
250,3,4,2020-01-25,2020-01-31,250,2020-01-25,deposit,895.0,3,Australia,active
250,3,3,2020-03-22,2021-12-31,250,2020-03-22,deposit,146.0,3,Australia,churned
250,3,2,2020-03-21,2020-03-21,250,2020-03-21,deposit,146.0,3,Australia,active
250,3,1,2020-03-11,2020-03-20,250,2020-03-11,deposit,146.0,3,Australia,active
250,3,4,2020-02-29,2020-03-10,250,2020-02-29,deposit,146.0,3,Australia,active
250,3,3,2020-02-20,2020-02-28,250,2020-02-20,deposit,146.0,3,Australia,active
250,3,2,2020-02-01,2020-02-19,250,2020-02-01,deposit,146.0,3,Australia,active
250,3,4,2020-01-25,2020-01-31,250,2020-01-25,deposit,146.0,3,Australia,active
250,3,3,2020-03-22,2021-12-31,250,2020-03-22,withdrawal,667.0,3,Australia,churned
250,3,2,2020-03-21,2020-03-21,250,2020-03-21,withdrawal,667.0,3,Australia,active
250,3,1,2020-03-11,2020-03-20,250,2020-03-11,withdrawal,667.0,3,Australia,active
250,3,4,2020-02-29,2020-03-10,250,2020-02-29,withdrawal,667.0,3,Australia,active
250,3,3,2020-02-20,2020-02-28,250,2020-02-20,withdrawal,667.0,3,Australia,active
250,3,2,2020-02-01,2020-02-19,250,2020-02-01,withdrawal,667.0,3,Australia,active
250,3,4,2020-01-25,2020-01-31,250,2020-01-25,withdrawal,667.0,3,Australia,active
447,5,1,2020-04-02,2021-12-31,447,2020-04-02,deposit,24.0,5,Africa,churned
447,5,1,2020-03-13,2020-04-01,447,2020-03-13,deposit,24.0,5,Africa,active
447,5,4,2020-02-18,2020-03-12,447,2020-02-18,deposit,24.0,5,Africa,active
447,5,1,2020-01-23,2020-02-17,447,2020-01-23,deposit,24.0,5,Africa,active
447,5,5,2020-01-11,2020-01-22,447,2020-01-11,deposit,24.0,5,Africa,active
447,5,4,2020-01-09,2020-01-10,447,2020-01-09,deposit,24.0,5,Africa,active
447,5,5,2020-01-03,2020-01-08,447,2020-01-03,deposit,24.0,5,Africa,active
447,5,1,2020-04-02,2021-12-31,447,2020-04-02,withdrawal,816.0,5,Africa,churned
447,5,1,2020-03-13,2020-04-01,447,2020-03-13,withdrawal,816.0,5,Africa,active
447,5,4,2020-02-18,2020-03-12,447,2020-02-18,withdrawal,816.0,5,Africa,active
447,5,1,2020-01-23,2020-02-17,447,2020-01-23,withdrawal,816.0,5,Africa,active
447,5,5,2020-01-11,2020-01-22,447,2020-01-11,withdrawal,816.0,5,Africa,active
447,5,4,2020-01-09,2020-01-10,447,2020-01-09,withdrawal,816.0,5,Africa,active
447,5,5,2020-01-03,2020-01-08,447,2020-01-03,withdrawal,816.0,5,Africa,active
447,5,1,2020-04-02,2021-12-31,447,2020-04-02,withdrawal,758.0,5,Africa,churned
447,5,1,2020-03-13,2020-04-01,447,2020-03-13,withdrawal,758.0,5,Africa,active
447,5,4,2020-02-18,2020-03-12,447,2020-02-18,withdrawal,758.0,5,Africa,active
447,5,1,2020-01-23,2020-02-17,447,2020-01-23,withdrawal,758.0,5,Africa,active
447,5,5,2020-01-11,2020-01-22,447,2020-01-11,withdrawal,758.0,5,Africa,active
447,5,4,2020-01-09,2020-01-10,447,2020-01-09,withdrawal,758.0,5,Africa,active
447,5,5,2020-01-03,2020-01-08,447,2020-01-03,withdrawal,758.0,5,Africa,active
447,5,1,2020-04-02,2021-12-31,447,2020-04-02,withdrawal,539.0,5,Africa,churned
447,5,1,2020-03-13,2020-04-01,447,2020-03-13,withdrawal,539.0,5,Africa,active
447,5,4,2020-02-18,2020-03-12,447,2020-02-18,withdrawal,539.0,5,Africa,active
447,5,1,2020-01-23,2020-02-17,447,2020-01-23,withdrawal,539.0,5,Africa,active
447,5,5,2020-01-11,2020-01-22,447,2020-01-11,withdrawal,539.0,5,Africa,active
447,5,4,2020-01-09,2020-01-10,447,2020-01-09,withdrawal,539.0,5,Africa,active
447,5,5,2020-01-03,2020-01-08,447,2020-01-03,withdrawal,539.0,5,Africa,active
447,5,1,2020-04-02,2021-12-31,447,2020-04-02,deposit,11.0,5,Africa,churned
447,5,1,2020-03-13,2020-04-01,447,2020-03-13,deposit,11.0,5,Africa,active
447,5,4,2020-02-18,2020-03-12,447,2020-02-18,deposit,11.0,5,Africa,active
447,5,1,2020-01-23,2020-02-17,447,2020-01-23,deposit,11.0,5,Africa,active
447,5,5,2020-01-11,2020-01-22,447,2020-01-11,deposit,11.0,5,Africa,active
447,5,4,2020-01-09,2020-01-10,447,2020-01-09,deposit,11.0,5,Africa,active
447,5,5,2020-01-03,2020-01-08,447,2020-01-03,deposit,11.0,5,Africa,active
447,5,1,2020-04-02,2021-12-31,447,2020-04-02,purchase,172.0,5,Africa,churned
447,5,1,2020-03-13,2020-04-01,447,2020-03-13,purchase,172.0,5,Africa,active
447,5,4,2020-02-18,2020-03-12,447,2020-02-18,purchase,172.0,5,Africa,active
447,5,1,2020-01-23,2020-02-17,447,2020-01-23,purchase,172.0,5,Africa,active
447,5,5,2020-01-11,2020-01-22,447,2020-01-11,purchase,172.0,5,Africa,active
447,5,4,2020-01-09,2020-01-10,447,2020-01-09,purchase,172.0,5,Africa,active
447,5,5,2020-01-03,2020-01-08,447,2020-01-03,purchase,172.0,5,Africa,active
447,5,1,2020-04-02,2021-12-31,447,2020-04-02,withdrawal,657.0,5,Africa,churned
447,5,1,2020-03-13,2020-04-01,447,2020-03-13,withdrawal,657.0,5,Africa,active
447,5,4,2020-02-18,2020-03-12,447,2020-02-18,withdrawal,657.0,5,Africa,active
447,5,1,2020-01-23,2020-02-17,447,2020-01-23,withdrawal,657.0,5,Africa,active
447,5,5,2020-01-11,2020-01-22,447,2020-01-11,withdrawal,657.0,5,Africa,active
447,5,4,2020-01-09,2020-01-10,447,2020-01-09,withdrawal,657.0,5,Africa,active
447,5,5,2020-01-03,2020-01-08,447,2020-01-03,withdrawal,657.0,5,Africa,active
447,5,1,2020-04-02,2021-12-31,447,2020-04-02,withdrawal,396.0,5,Africa,churned
447,5,1,2020-03-13,2020-04-01,447,2020-03-13,withdrawal,396.0,5,Africa,active
447,5,4,2020-02-18,2020-03-12,447,2020-02-18,withdrawal,396.0,5,Africa,active
447,5,1,2020-01-23,2020-02-17,447,2020-01-23,withdrawal,396.0,5,Africa,active
447,5,5,2020-01-11,2020-01-22,447,2020-01-11,withdrawal,396.0,5,Africa,active
447,5,4,2020-01-09,2020-01-10,447,2020-01-09,withdrawal,396.0,5,Africa,active
447,5,5,2020-01-03,2020-01-08,447,2020-01-03,withdrawal,396.0,5,Africa,active
447,5,1,2020-04-02,2021-12-31,447,2020-04-02,deposit,761.0,5,Africa,churned
447,5,1,2020-03-13,2020-04-01,447,2020-03-13,deposit,761.0,5,Africa,active
447,5,4,2020-02-18,2020-03-12,447,2020-02-18,deposit,761.0,5,Africa,active
447,5,1,2020-01-23,2020-02-17,447,2020-01-23,deposit,761.0,5,Africa,active
447,5,5,2020-01-11,2020-01-22,447,2020-01-11,deposit,761.0,5,Africa,active
447,5,4,2020-01-09,2020-01-10,447,2020-01-09,deposit,761.0,5,Africa,active
447,5,5,2020-01-03,2020-01-08,447,2020-01-03,deposit,761.0,5,Africa,active
447,5,1,2020-04-02,2021-12-31,447,2020-04-02,deposit,761.0,5,Africa,churned
447,5,1,2020-03-13,2020-04-01,447,2020-03-13,deposit,761.0,5,Africa,active
447,5,4,2020-02-18,2020-03-12,447,2020-02-18,deposit,761.0,5,Africa,active
447,5,1,2020-01-23,2020-02-17,447,2020-01-23,deposit,761.0,5,Africa,active
447,5,5,2020-01-11,2020-01-22,447,2020-01-11,deposit,761.0,5,Africa,active
447,5,4,2020-01-09,2020-01-10,447,2020-01-09,deposit,761.0,5,Africa,active
447,5,5,2020-01-03,2020-01-08,447,2020-01-03,deposit,761.0,5,Africa,active
447,5,1,2020-04-02,2021-12-31,447,2020-04-02,deposit,303.0,5,Africa,churned
447,5,1,2020-03-13,2020-04-01,447,2020-03-13,deposit,303.0,5,Africa,active
447,5,4,2020-02-18,2020-03-12,447,2020-02-18,deposit,303.0,5,Africa,active
447,5,1,2020-01-23,2020-02-17,447,2020-01-23,deposit,303.0,5,Africa,active
447,5,5,2020-01-11,2020-01-22,447,2020-01-11,deposit,303.0,5,Africa,active
447,5,4,2020-01-09,2020-01-10,447,2020-01-09,deposit,303.0,5,Africa,active
447,5,5,2020-01-03,2020-01-08,447,2020-01-03,deposit,303.0,5,Africa,active
271,3,3,2020-03-25,2021-12-31,271,2020-03-25,withdrawal,719.0,3,Australia,churned
271,3,1,2020-03-09,2020-03-24,271,2020-03-09,withdrawal,719.0,3,Australia,active
271,3,1,2020-02-15,2020-03-08,271,2020-02-15,withdrawal,719.0,3,Australia,active
271,3,4,2020-01-25,2020-02-14,271,2020-01-25,withdrawal,719.0,3,Australia,active
271,3,1,2020-01-23,2020-01-24,271,2020-01-23,withdrawal,719.0,3,Australia,active
271,3,2,2020-01-17,2020-01-22,271,2020-01-17,withdrawal,719.0,3,Australia,active
271,3,4,2020-01-08,2020-01-16,271,2020-01-08,withdrawal,719.0,3,Australia,active
271,3,3,2020-03-25,2021-12-31,271,2020-03-25,deposit,844.0,3,Australia,churned
271,3,1,2020-03-09,2020-03-24,271,2020-03-09,deposit,844.0,3,Australia,active
271,3,1,2020-02-15,2020-03-08,271,2020-02-15,deposit,844.0,3,Australia,active
271,3,4,2020-01-25,2020-02-14,271,2020-01-25,deposit,844.0,3,Australia,active
271,3,1,2020-01-23,2020-01-24,271,2020-01-23,deposit,844.0,3,Australia,active
271,3,2,2020-01-17,2020-01-22,271,2020-01-17,deposit,844.0,3,Australia,active
271,3,4,2020-01-08,2020-01-16,271,2020-01-08,deposit,844.0,3,Australia,active
271,3,3,2020-03-25,2021-12-31,271,2020-03-25,purchase,167.0,3,Australia,churned
271,3,1,2020-03-09,2020-03-24,271,2020-03-09,purchase,167.0,3,Australia,active
271,3,1,2020-02-15,2020-03-08,271,2020-02-15,purchase,167.0,3,Australia,active
271,3,4,2020-01-25,2020-02-14,271,2020-01-25,purchase,167.0,3,Australia,active
271,3,1,2020-01-23,2020-01-24,271,2020-01-23,purchase,167.0,3,Australia,active
271,3,2,2020-01-17,2020-01-22,271,2020-01-17,purchase,167.0,3,Australia,active
271,3,4,2020-01-08,2020-01-16,271,2020-01-08,purchase,167.0,3,Australia,active
271,3,3,2020-03-25,2021-12-31,271,2020-03-25,deposit,497.0,3,Australia,churned
271,3,1,2020-03-09,2020-03-24,271,2020-03-09,deposit,497.0,3,Australia,active
271,3,1,2020-02-15,2020-03-08,271,2020-02-15,deposit,497.0,3,Australia,active
271,3,4,2020-01-25,2020-02-14,271,2020-01-25,deposit,497.0,3,Australia,active
271,3,1,2020-01-23,2020-01-24,271,2020-01-23,deposit,497.0,3,Australia,active
271,3,2,2020-01-17,2020-01-22,271,2020-01-17,deposit,497.0,3,Australia,active
271,3,4,2020-01-08,2020-01-16,271,2020-01-08,deposit,497.0,3,Australia,active
271,3,3,2020-03-25,2021-12-31,271,2020-03-25,purchase,568.0,3,Australia,churned
271,3,1,2020-03-09,2020-03-24,271,2020-03-09,purchase,568.0,3,Australia,active
271,3,1,2020-02-15,2020-03-08,271,2020-02-15,purchase,568.0,3,Australia,active
271,3,4,2020-01-25,2020-02-14,271,2020-01-25,purchase,568.0,3,Australia,active
271,3,1,2020-01-23,2020-01-24,271,2020-01-23,purchase,568.0,3,Australia,active
271,3,2,2020-01-17,2020-01-22,271,2020-01-17,purchase,568.0,3,Australia,active
271,3,4,2020-01-08,2020-01-16,271,2020-01-08,purchase,568.0,3,Australia,active
271,3,3,2020-03-25,2021-12-31,271,2020-03-25,deposit,469.0,3,Australia,churned
